x,y,z
-0.275,-2.148,-0.296
-0.265,1.169,0.001
-0.285,0.944,0.252
-0.275,1.283,2.177
-0.267,1.173,0.126
-0.284,-2.254,0.505
-0.261,-2.18,0.332
-0.277,-2.089,-0.036
-0.286,-0.514,0.771
-0.27,-2.196,0.282
-0.266,1.277,1.723
-0.278,-1.164,-0.217
-0.277,-0.676,1.875
-0.274,-2.04,-0.291
-0.273,-0.692,2.174
-0.277,-2.083,0.494
-0.269,-1.266,-0.238
-0.271,1.279,2.131
-0.268,-0.426,0.668
-0.277,-2.144,0.211
-0.281,-1.537,-0.295
-0.27,-0.69,1.977
-0.28,-0.648,1.181
-0.272,-0.706,0.984
-0.267,-2.046,0.583
-0.278,1.044,-0.25
-0.266,-0.691,2.117
-0.275,1.149,0.592
-0.269,-1.228,-0.231
-0.265,1.227,2.252
-0.275,1.08,2.251
-0.264,0.84,2.252
-0.262,1.132,0.327
-0.274,0.748,2.252
-0.274,0.678,2.252
-0.261,-2.262,0.166
-0.274,0.381,2.252
-0.273,-2.148,0.191
-0.266,-2.047,-0.094
-0.262,-2.209,0.006
-0.266,-2.156,-0.303
-0.267,1.187,-0.107
-0.26,-2.175,-0.07
-0.259,-2.176,0.567
-0.256,-2.221,-0.176
-0.26,1.074,-0.248
-0.264,-0.406,0.645
-0.262,1.15,0.354
-0.262,-2.099,-0.3
-0.257,-2.255,0.099
-0.261,-2.149,0.354
-0.26,-1.381,-0.262
-0.26,-0.938,-0.152
-0.26,1.172,-0.25
-0.258,-2.14,0.336
-0.257,-0.941,-0.146
-0.256,1.034,0.292
-0.252,-2.227,-0.214
-0.254,1.195,2.25
-0.253,-2.212,0.685
-0.253,0.924,2.253
-0.252,-2.256,0.103
-0.252,-2.253,-0.199
-0.252,0.548,-0.248
-0.224,-0.405,0.375
-0.224,-0.404,0.077
-0.219,1.219,0.075
-0.227,-0.408,0.471
-0.224,-0.406,0.424
-0.224,1.17,0.424
-0.228,-0.074,2.236
-0.225,0.673,-0.247
-0.224,-0.405,0.325
-0.225,1.278,1.028
-0.216,1.229,0.472
-0.226,-0.666,1.623
-0.225,-2.181,0.727
-0.225,1.177,0.275
-0.225,1.174,0.327
-0.224,-0.404,0.125
-0.224,-2.184,0.068
-0.214,1.209,0.275
-0.225,1.278,1.078
-0.218,1.226,0.004
-0.222,1.17,0.374
-0.227,-0.226,2.236
-0.228,0.001,2.236
-0.221,1.274,-0.14
-0.229,0.077,2.238
-0.225,1.269,-0.225
-0.221,0.272,2.238
-0.223,-0.398,0.372
-0.246,-2.089,-0.106
-0.214,1.217,0.126
-0.228,1.273,1.422
-0.221,0.225,2.237
-0.225,1.277,0.724
-0.223,-0.405,0.227
-0.226,-0.398,0.225
-0.231,-2.18,0.376
-0.227,0.624,-0.247
-0.234,-2.231,0.128
-0.224,0.977,-0.254
-0.227,-2.17,-0.005
-0.223,-0.405,0.275
-0.218,-2.174,0.57
-0.237,-2.139,0.522
-0.223,-0.398,0.125
-0.223,-0.398,0.076
-0.224,1.278,0.977
-0.225,1.231,0.656
-0.226,-0.389,0.592
-0.224,-0.409,0.525
-0.226,-2.163,1.17
-0.225,-0.404,0.002
-0.223,-0.404,0.175
-0.236,-2.178,0.469
-0.23,-2.19,0.822
-0.226,-0.398,0.179
-0.224,1.227,-0.116
-0.215,1.215,0.376
-0.229,-2.17,1.025
-0.224,1.276,0.925
-0.225,1.175,-0.254
-0.228,-0.127,2.237
-0.221,-0.398,-0.076
-0.224,-0.398,0.274
-0.224,0.574,-0.245
-0.224,-0.409,0.579
-0.223,1.272,2.228
-0.224,1.126,-0.253
-0.225,1.168,-0.072
-0.221,-0.396,0.545
-0.211,1.21,0.224
-0.224,1.17,0.524
-0.226,0.876,-0.253
-0.218,-2.231,0.176
-0.215,1.218,0.424
-0.233,-2.181,-0.281
-0.227,-2.182,0.975
-0.231,1.273,1.573
-0.221,-2.214,0.375
-0.228,-2.123,-0.08
-0.225,-0.661,1.274
-0.228,-0.176,2.233
-0.228,-2.171,0.529
-0.238,-2.19,0.673
-0.225,1.275,1.524
-0.225,1.261,-0.255
-0.235,0.908,0.271
-0.225,1.023,-0.253
-0.245,-2.189,-0.24
-0.219,1.222,0.522
-0.224,1.271,-0.175
-0.226,1.278,0.876
-0.224,1.278,0.775
-0.227,-0.323,2.23
-0.224,-2.228,0.32
-0.23,1.275,2.019
-0.222,1.172,0.125
-0.227,1.274,1.325
-0.212,1.208,0.325
-0.228,-2.227,-0.223
-0.228,-0.274,2.232
-0.225,-0.404,-0.073
-0.212,1.229,0.571
-0.224,1.168,0.47
-0.228,-0.663,1.519
-0.228,-0.374,2.235
-0.214,1.213,0.176
-0.224,1.282,1.73
-0.224,-0.803,1.097
-0.224,-0.383,0.609
-0.225,-0.664,1.377
-0.228,1.074,-0.253
-0.227,-0.475,2.232
-0.225,1.275,1.125
-0.226,1.174,0.225
-0.223,-0.398,0.323
-0.225,-0.66,1.227
-0.238,-0.399,0.468
-0.227,-0.691,2.068
-0.228,-0.626,2.233
-0.222,1.169,0.579
-0.231,-2.189,0.874
-0.224,1.272,0.686
-0.231,-0.475,0.726
-0.226,0.923,-0.253
-0.226,-0.525,2.233
-0.224,-2.216,0.83
-0.229,-2.189,0.926
-0.223,-2.189,0.642
-0.224,-2.121,0.612
-0.227,-0.424,2.233
-0.225,-2.215,0.677
-0.225,-2.168,1.124
-0.222,1.172,0.175
-0.224,1.274,1.275
-0.235,-2.189,0.32
-0.227,-0.576,2.233
-0.221,-2.231,0.285
-0.231,-2.175,0.423
-0.225,-2.212,0.723
-0.225,1.277,0.825
-0.223,-0.67,1.118
-0.228,1.273,1.174
-0.223,-2.234,-0.177
-0.23,1.279,1.873
-0.227,-0.665,1.424
-0.222,1.167,0.617
-0.223,1.272,1.222
-0.221,-0.398,0.007
-0.226,0.828,-0.253
-0.226,-2.205,0.775
-0.226,-0.675,2.228
-0.228,-2.178,0.776
-0.221,1.129,0.332
-0.223,0.774,-0.252
-0.228,-0.657,1.174
-0.225,-0.398,0.427
-0.231,0.726,-0.252
-0.226,1.272,1.474
-0.248,-2.069,-0.297
-0.227,-2.118,0.581
-0.22,1.171,-0.001
-0.225,-2.174,1.074
-0.223,-2.121,-0.116
-0.226,1.282,2.179
-0.221,-2.22,0.08
-0.24,-2.254,-0.183
-0.226,-0.668,1.724
-0.225,1.02,-0.249
-0.247,-1.149,-0.208
-0.214,-2.257,-0.228
-0.225,1.279,1.674
-0.231,-2.132,-0.008
-0.224,1.276,1.376
-0.226,0.871,-0.248
-0.226,-0.69,2.02
-0.223,0.671,-0.251
-0.225,0.925,-0.248
-0.225,0.775,-0.248
-0.223,0.724,-0.247
-0.246,1.167,-0.247
-0.226,-2.264,0.334
-0.22,0.826,-0.249
-0.223,-2.275,0.265
-0.229,-2.266,0.166
-0.234,-2.14,0.062
-0.226,1.283,1.979
-0.224,-0.663,1.325
-0.224,-0.675,1.875
-0.223,1.223,-0.255
-0.224,-2.215,0.872
-0.218,0.54,-0.246
-0.225,-2.218,0.923
-0.22,-2.217,0.974
-0.215,-2.179,-0.072
-0.225,-0.429,0.673
-0.227,1.281,1.827
-0.231,-2.135,0.475
-0.245,-0.993,-0.156
-0.224,-2.266,0.123
-0.223,-0.776,1.111
-0.225,1.183,-0.102
-0.233,1.08,0.312
-0.23,-2.132,-0.31
-0.219,-0.398,-0.112
-0.223,-0.724,1.111
-0.223,-2.171,-0.308
-0.228,1.279,2.125
-0.225,-0.667,1.571
-0.226,-0.691,2.179
-0.221,-0.669,1.679
-0.217,-0.403,-0.112
-0.243,-0.949,-0.151
-0.224,-0.666,1.477
-0.24,-0.886,-0.129
-0.221,-0.531,0.788
-0.221,-0.689,1.971
-0.237,-2.093,-0.095
-0.234,-0.929,-0.146
-0.223,-2.203,0.646
-0.216,0.628,-0.252
-0.219,-0.801,1.103
-0.225,-0.67,1.823
-0.22,1.278,1.621
-0.22,1.28,1.925
-0.22,-2.218,-0.271
-0.241,0.545,-0.251
-0.233,-0.955,-0.146
-0.24,-2.048,-0.294
-0.226,-2.264,0.094
-0.221,1.28,1.775
-0.22,1.169,0.075
-0.239,-0.695,0.971
-0.226,-0.69,2.119
-0.215,-2.21,1.019
-0.224,1.281,2.072
-0.219,-0.41,0.622
-0.232,-2.271,0.353
-0.227,-0.689,1.937
-0.221,-0.67,1.778
-0.214,-2.22,0.012
-0.226,1.119,-0.249
-0.224,0.968,0.289
-0.22,-2.17,-0.14
-0.216,-2.214,0.474
-0.233,-0.545,0.804
-0.232,1.188,2.251
-0.22,1.222,2.243
-0.232,0.923,2.253
-0.222,1.077,2.246
-0.225,0.972,2.245
-0.222,1.121,2.243
-0.218,0.927,2.242
-0.219,1.024,2.242
-0.217,1.165,2.241
-0.22,0.825,2.245
-0.22,0.673,2.245
-0.219,-2.208,0.426
-0.22,0.772,2.242
-0.22,0.624,2.243
-0.22,0.721,2.241
-0.227,-0.795,1.092
-0.219,0.575,2.242
-0.219,0.476,2.242
-0.22,0.874,2.239
-0.219,0.527,2.24
-0.215,-0.632,0.423
-0.219,0.424,2.24
-0.218,0.325,2.237
-0.22,0.376,2.241
-0.214,-2.211,-0.314
-0.22,1.073,-0.249
-0.218,0.174,2.234
-0.218,0.126,2.239
-0.223,1.036,0.303
-0.215,-0.763,1.046
-0.222,-0.637,0.455
-0.215,-2.215,0.524
-0.211,-0.617,0.375
-0.226,-2.109,0.446
-0.214,-0.631,0.325
-0.216,-2.207,0.562
-0.214,-0.633,0.278
-0.223,-0.561,0.822
-0.217,1.148,0.357
-0.218,-2.265,0.457
-0.219,0.879,0.279
-0.216,-0.655,0.279
-0.218,-0.649,1.188
-0.216,-0.653,0.321
-0.212,-2.225,0.222
-0.214,0.579,-0.251
-0.207,-0.588,0.369
-0.209,-2.263,0.447
-0.213,-0.65,0.414
-0.212,-2.136,1.173
-0.212,-2.196,0.201
-0.21,-2.198,0.186
-0.206,-2.276,0.23
-0.206,-0.618,0.238
-0.211,1.146,2.252
-0.211,0.993,2.253
-0.207,-0.587,0.328
-0.21,-0.658,0.929
-0.208,1.251,0.539
-0.209,-2.204,1.054
-0.205,-2.25,0.023
-0.204,-0.588,0.268
-0.207,1.226,-0.051
-0.207,-2.261,-0.259
-0.207,1.251,0.558
-0.206,-0.6,0.245
-0.203,-2.201,-0.145
-0.205,0.999,0.302
-0.203,-2.3,0.234
-0.2,-2.194,0.148
-0.174,-0.411,0.576
-0.171,-0.408,0.325
-0.172,-0.407,0.226
-0.171,-0.408,0.374
-0.181,-2.269,0.216
-0.194,-0.581,0.367
-0.199,-0.669,1.758
-0.173,-0.41,0.525
-0.175,-0.426,0.669
-0.172,-2.219,0.372
-0.168,1.226,-0.006
-0.178,1.174,0.326
-0.181,-0.404,-0.116
-0.175,1.278,0.874
-0.162,1.221,0.175
-0.176,-0.387,0.594
-0.174,1.13,0.338
-0.176,1.278,0.925
-0.172,-0.41,0.474
-0.171,-0.407,0.274
-0.181,-2.184,0.379
-0.162,1.218,0.224
-0.171,1.169,-0.249
-0.173,-2.222,0.324
-0.173,-2.226,0.416
-0.171,-0.398,0.176
-0.176,-0.403,-0.072
-0.174,1.075,-0.248
-0.172,-0.404,0.076
-0.164,1.223,0.372
-0.175,-0.666,1.223
-0.187,-0.664,1.524
-0.179,1.273,1.471
-0.194,-0.577,0.341
-0.176,1.271,-0.225
-0.167,-2.22,0.07
-0.198,-0.61,0.379
-0.178,1.279,2.124
-0.179,1.169,0.421
-0.175,-0.398,0.075
-0.175,-0.409,0.421
-0.163,1.216,0.574
-0.176,-0.398,0.007
-0.176,-2.235,-0.175
-0.174,1.279,0.774
-0.178,0.981,-0.252
-0.169,-0.398,0.274
-0.176,-0.673,1.12
-0.172,-0.406,0.127
-0.198,-0.572,0.27
-0.171,-0.407,0.175
-0.173,-2.226,0.173
-0.18,0.875,-0.252
-0.175,1.273,1.573
-0.174,1.28,1.725
-0.175,-0.398,0.124
-0.177,-2.171,1.075
-0.17,-2.21,0.771
-0.174,-0.404,0.004
-0.179,-2.189,0.14
-0.179,1.023,-0.249
-0.18,0.727,-0.252
-0.175,1.277,0.824
-0.186,-2.196,0.165
-0.179,-2.172,-0.08
-0.176,1.276,1.024
-0.177,1.275,1.074
-0.176,-0.398,0.371
-0.179,0.617,-0.252
-0.174,1.277,1.124
-0.174,1.166,0.615
-0.169,-0.397,0.222
-0.2,-0.603,0.227
-0.184,-2.228,0.134
-0.174,1.278,0.724
-0.173,0.926,-0.249
-0.174,-0.383,0.61
-0.178,-2.221,0.926
-0.199,-0.617,0.428
-0.178,-0.398,0.412
-0.177,1.17,0.375
-0.17,0.871,-0.248
-0.173,-2.166,1.166
-0.175,-2.233,0.283
-0.171,0.678,-0.251
-0.175,-0.69,2.172
-0.181,-2.225,1.054
-0.177,1.172,0.226
-0.169,-2.219,-0.309
-0.184,-2.172,0.475
-0.171,0.774,-0.252
-0.176,1.275,1.175
-0.171,-2.225,0.006
-0.178,-2.257,0.271
-0.176,1.167,0.577
-0.168,1.217,0.525
-0.178,-0.468,0.718
-0.174,-0.669,1.374
-0.172,1.27,-0.138
-0.169,0.971,-0.248
-0.177,1.273,1.324
-0.183,1.28,1.876
-0.187,-2.136,-0.116
-0.182,-2.176,-0.002
-0.163,1.211,0.275
-0.173,1.169,-0.071
-0.17,1.221,0.476
-0.167,1.224,0.419
-0.174,-0.399,0.319
-0.176,0.626,-0.246
-0.177,-2.227,-0.275
-0.177,0.675,-0.246
-0.174,1.276,0.974
-0.164,1.228,0.075
-0.178,-0.664,1.474
-0.174,1.276,0.686
-0.189,-2.179,0.423
-0.177,1.176,0.274
-0.174,1.27,-0.174
-0.176,0.724,-0.246
-0.173,-2.222,0.678
-0.183,-2.179,0.525
-0.161,1.227,0.126
-0.192,-0.571,0.224
-0.178,-2.182,0.777
-0.185,-2.176,0.07
-0.173,0.532,-0.245
-0.178,-2.119,0.583
-0.188,-2.141,-0.075
-0.175,0.777,-0.247
-0.185,-2.231,1.022
-0.198,-0.61,0.345
-0.177,0.575,-0.245
-0.189,-0.667,1.62
-0.183,-2.243,-0.222
-0.178,-2.229,0.224
-0.178,-2.256,0.196
-0.171,1.275,1.273
-0.178,-2.265,0.127
-0.171,-2.219,0.722
-0.174,0.824,-0.248
-0.175,-2.222,0.874
-0.172,-0.786,1.09
-0.177,1.279,2.073
-0.177,-2.177,0.567
-0.191,-0.532,0.367
-0.176,-2.163,1.123
-0.172,-2.261,-0.227
-0.177,1.171,0.176
-0.172,-2.213,0.829
-0.177,-0.69,2.124
-0.185,0.789,0.27
-0.171,-2.12,0.614
-0.173,-0.665,1.278
-0.177,-2.217,0.976
-0.175,1.274,1.225
-0.166,-2.257,-0.261
-0.174,1.17,0.001
-0.179,1.278,1.678
-0.174,1.261,-0.254
-0.176,1.074,-0.253
-0.176,1.17,0.125
-0.188,-2.188,0.734
-0.188,-0.666,1.577
-0.195,-0.669,1.722
-0.175,1.175,-0.253
-0.176,1.223,-0.254
-0.175,-0.663,1.17
-0.177,-0.667,1.332
-0.17,-0.398,-0.08
-0.173,-0.724,1.114
-0.171,1.027,-0.253
-0.174,1.275,1.422
-0.171,1.128,-0.253
-0.175,0.825,-0.252
-0.173,1.273,1.526
-0.174,0.922,-0.252
-0.173,-0.69,2.075
-0.177,1.212,-0.109
-0.177,-0.774,1.112
-0.174,-2.184,0.641
-0.175,0.968,0.307
-0.176,1.167,0.524
-0.175,1.17,0.076
-0.182,-0.692,0.966
-0.185,-2.194,0.335
-0.176,1.12,-0.249
-0.184,-0.524,0.272
-0.167,0.526,-0.251
-0.171,1.28,2.022
-0.172,-2.186,0.924
-0.183,-2.134,-0.03
-0.175,1.17,0.474
-0.185,-2.188,0.661
-0.173,1.278,1.823
-0.166,0.572,-0.251
-0.173,-2.189,0.821
-0.169,-0.393,-0.119
-0.191,-0.667,1.674
-0.179,-0.805,1.106
-0.185,-2.147,0.51
-0.167,-0.668,1.421
-0.174,-2.194,0.886
-0.171,-0.804,1.095
-0.178,1.223,0.656
-0.175,1.279,1.63
-0.178,-2.096,0.593
-0.17,-2.19,0.966
-0.179,-2.095,0.605
-0.173,1.276,1.376
-0.174,1.277,1.973
-0.181,-0.644,1.829
-0.173,1.277,1.772
-0.173,-0.689,2.026
-0.19,1.252,2.251
-0.176,-0.52,0.222
-0.177,1.225,2.243
-0.177,1.273,2.227
-0.183,-0.518,0.328
-0.167,-2.179,1.044
-0.177,1.177,2.243
-0.176,1.076,2.244
-0.178,0.91,2.252
-0.178,0.889,2.252
-0.179,1.022,2.242
-0.181,1.127,2.242
-0.178,0.871,2.242
-0.178,0.976,2.244
-0.178,0.933,2.244
-0.178,0.823,2.244
-0.177,-2.191,-0.312
-0.179,0.775,2.242
-0.17,0.882,0.295
-0.177,0.575,2.244
-0.185,0.673,2.243
-0.176,0.728,2.243
-0.177,0.622,2.242
-0.177,0.423,2.24
-0.177,0.475,2.244
-0.181,-2.14,0.483
-0.181,0.53,2.239
-0.176,0.327,2.24
-0.176,0.377,2.236
-0.176,0.277,2.237
-0.176,0.174,2.236
-0.176,0.228,2.237
-0.176,0.125,2.24
-0.175,0.001,2.236
-0.175,-0.074,2.237
-0.179,-2.195,-0.288
-0.176,0.077,2.236
-0.175,-0.127,2.236
-0.184,1.082,0.323
-0.175,-0.274,2.236
-0.175,-0.224,2.234
-0.182,1.189,-0.105
-0.175,-0.175,2.233
-0.175,-0.426,2.235
-0.174,-0.376,2.235
-0.175,-0.323,2.232
-0.175,1.282,1.925
-0.172,-0.688,1.978
-0.174,-0.474,2.233
-0.174,-0.525,2.232
-0.174,-0.577,2.231
-0.174,-0.675,2.226
-0.174,-0.625,2.232
-0.185,1.05,0.315
-0.185,0.946,0.299
-0.174,1.28,2.171
-0.168,-0.58,-0.027
-0.165,-2.266,0.421
-0.183,-0.528,0.785
-0.182,-0.683,1.948
-0.17,-0.407,0.619
-0.178,-2.135,0.084
-0.168,-0.607,-0.041
-0.166,-2.222,0.527
-0.166,-2.26,1.037
-0.165,-2.176,-0.12
-0.165,-2.221,0.565
-0.164,-0.462,0.373
-0.177,1.146,0.353
-0.177,-0.599,1.695
-0.177,0.819,0.279
-0.165,-0.465,0.325
-0.176,-2.141,0.445
-0.175,-2.253,0.889
-0.163,-2.255,0.019
-0.163,-0.472,0.227
-0.163,-0.465,0.274
-0.161,-2.221,-0.077
-0.164,-0.406,-0.154
-0.172,-0.765,1.047
-0.162,1.221,-0.249
-0.172,-0.566,0.826
-0.163,1.215,0.326
-0.162,-0.533,-0.014
-0.169,-0.591,-0.057
-0.16,-2.221,0.488
-0.161,-2.26,1.052
-0.169,-0.504,0.197
-0.16,-0.466,0.186
-0.157,-2.184,0.264
-0.162,-2.218,-0.133
-0.167,0.783,2.25
-0.167,0.679,2.252
-0.167,0.519,2.253
-0.161,-0.458,0.414
-0.16,1.254,0.077
-0.161,1.259,0.474
-0.162,1.262,0.572
-0.162,1.257,0.522
-0.164,-0.935,1.31
-0.16,1.255,0.383
-0.16,1.258,0.015
-0.164,1.216,0.645
-0.158,-0.974,1.322
-0.161,1.256,0.427
-0.163,-2.136,-0.307
-0.16,-2.252,-0.177
-0.159,-0.973,1.291
-0.162,-0.901,1.293
-0.161,1.265,-0.053
-0.159,1.254,0.105
-0.154,-0.474,0.023
-0.159,-0.866,1.175
-0.159,-0.661,1.872
-0.157,-0.82,1.161
-0.158,-0.967,1.364
-0.158,-0.926,1.365
-0.159,-0.861,1.26
-0.158,-0.824,1.255
-0.158,-0.733,1.357
-0.158,-0.875,1.362
-0.156,-0.531,1.462
-0.158,-0.774,1.36
-0.158,-0.821,1.357
-0.158,-0.777,1.251
-0.157,-0.768,1.248
-0.156,-0.727,1.239
-0.156,1.229,-0.052
-0.157,-2.275,0.393
-0.157,-0.705,1.345
-0.157,-0.588,0.85
-0.154,-0.453,0.139
-0.155,-0.638,1.459
-0.155,-0.937,1.233
-0.155,-0.576,1.454
-0.155,-2.251,0.454
-0.155,-0.493,0.504
-0.154,-0.609,1.449
-0.155,-0.57,1.449
-0.154,-0.52,1.447
-0.154,-0.561,1.604
-0.154,-0.475,0.494
-0.152,-0.457,0.064
-0.152,-0.399,-0.155
-0.151,-0.728,1.412
-0.15,-0.776,1.408
-0.15,-0.861,1.408
-0.15,-0.845,1.409
-0.131,-0.82,1.407
-0.128,-0.431,0.119
-0.149,-0.412,0.273
-0.148,-0.412,0.224
-0.135,-2.223,0.328
-0.133,-0.878,1.407
-0.135,-0.384,-0.119
-0.127,-0.435,0.076
-0.148,-0.398,0.001
-0.121,-2.227,0.007
-0.125,0.724,-0.246
-0.149,-0.409,0.323
-0.125,0.823,-0.247
-0.124,1.277,0.686
-0.149,-0.409,0.375
-0.119,1.224,0.474
-0.149,-0.412,0.171
-0.118,1.224,0.369
-0.136,-2.223,0.281
-0.13,-2.229,0.171
-0.124,1.277,1.973
-0.149,-0.398,0.115
-0.125,-2.166,1.122
-0.125,1.168,-0.071
-0.132,1.277,1.675
-0.123,-0.417,0.524
-0.136,-2.173,0.474
-0.128,1.173,0.274
-0.127,-0.426,-0.006
-0.124,-0.416,0.578
-0.124,1.273,1.523
-0.125,0.775,-0.246
-0.136,-2.174,0.078
-0.125,1.279,0.775
-0.127,1.169,0.327
-0.12,-2.171,0.63
-0.128,-0.456,0.072
-0.125,-0.382,0.61
-0.126,-2.228,0.232
-0.13,-2.161,-0.119
-0.126,0.624,-0.246
-0.111,-0.434,0.427
-0.126,1.168,0.577
-0.123,-2.235,-0.28
-0.14,-2.19,0.274
-0.126,1.278,1.075
-0.121,-2.223,0.375
-0.124,1.269,-0.225
-0.116,-0.377,-0.081
-0.127,-0.927,1.404
-0.126,-2.217,0.918
-0.116,-2.229,0.076
-0.123,0.872,-0.247
-0.113,1.22,0.077
-0.124,-0.419,0.478
-0.125,-2.178,-0.082
-0.128,-2.274,-0.185
-0.131,1.168,0.371
-0.126,1.232,-0.114
-0.115,1.224,0.001
-0.127,-2.223,0.827
-0.14,-0.388,0.208
-0.137,-0.375,0.192
-0.125,1.278,0.826
-0.124,0.524,-0.245
-0.126,1.279,0.875
-0.148,-0.398,0.278
-0.137,-0.957,1.402
-0.126,1.274,1.224
-0.125,1.27,-0.175
-0.126,0.575,-0.245
-0.124,0.674,-0.246
-0.126,1.277,1.127
-0.122,-2.269,1.031
-0.124,-0.387,0.595
-0.137,-0.671,1.397
-0.121,-0.688,2.018
-0.126,1.167,0.616
-0.126,-2.236,0.971
-0.129,1.169,0.524
-0.139,-0.565,-0.013
-0.128,-0.425,-0.074
-0.116,1.222,0.422
-0.149,-0.398,0.33
-0.121,-0.455,0.112
-0.138,-0.526,0.006
-0.125,1.279,0.725
-0.126,1.278,0.976
-0.128,-2.214,0.775
-0.148,-0.397,0.083
-0.126,-2.227,0.724
-0.124,-0.964,1.276
-0.113,1.223,0.127
-0.125,-2.238,0.875
-0.141,-2.182,0.144
-0.128,1.278,1.925
-0.122,1.278,0.924
-0.118,-2.176,0.575
-0.118,-2.272,0.18
-0.128,1.169,0.127
-0.116,-2.224,0.476
-0.128,-0.969,1.377
-0.135,-0.924,1.396
-0.131,1.274,1.327
-0.133,-2.125,0.58
-0.127,1.274,1.476
-0.129,1.169,0.424
-0.12,-2.267,-0.218
-0.133,-2.244,-0.168
-0.124,-2.256,0.026
-0.122,-0.877,1.398
-0.13,1.173,0.225
-0.122,1.276,-0.14
-0.128,1.171,0.176
-0.125,-2.222,0.676
-0.118,-0.461,0.023
-0.126,-0.69,1.975
-0.134,-2.184,0.44
-0.138,-2.184,0.376
-0.128,1.171,0.474
-0.141,-0.411,-0.112
-0.124,-2.224,0.421
-0.122,-2.222,-0.071
-0.124,-0.408,-0.166
-0.127,1.169,-0.0
-0.134,-2.179,-0.011
-0.129,1.171,0.076
-0.129,-2.173,0.523
-0.113,-2.214,0.525
-0.123,1.278,1.026
-0.116,0.495,-0.244
-0.129,0.976,-0.253
-0.125,-0.472,0.461
-0.147,-0.396,-0.151
-0.125,1.261,-0.253
-0.121,-0.404,0.643
-0.126,1.221,-0.252
-0.12,1.206,0.643
-0.123,1.278,1.874
-0.144,-2.182,-0.317
-0.129,1.278,1.625
-0.146,-0.793,1.075
-0.117,-2.138,-0.121
-0.127,-2.129,0.613
-0.125,1.173,-0.253
-0.121,1.031,-0.253
-0.124,1.125,-0.253
-0.14,-2.195,0.347
-0.124,0.874,-0.252
-0.126,-0.426,0.669
-0.116,-2.255,0.44
-0.123,-2.178,1.081
-0.126,1.211,-0.249
-0.125,1.069,-0.252
-0.127,-2.161,1.164
-0.127,1.122,-0.248
-0.123,-0.933,1.228
-0.126,0.924,-0.251
-0.116,1.174,-0.248
-0.129,1.013,-0.247
-0.122,1.079,-0.247
-0.125,0.77,-0.251
-0.124,1.273,1.423
-0.126,0.67,-0.252
-0.126,-2.226,1.035
-0.132,-2.257,-0.269
-0.123,-2.311,0.214
-0.142,-2.197,0.247
-0.124,1.275,1.175
-0.121,0.923,-0.248
-0.12,0.624,-0.251
-0.145,-0.498,0.751
-0.142,-0.637,-0.052
-0.134,-0.686,1.938
-0.144,-0.585,1.664
-0.126,1.274,1.276
-0.135,1.186,-0.102
-0.124,-2.206,1.062
-0.125,-0.974,1.324
-0.119,-2.271,0.27
-0.144,-2.25,0.097
-0.141,-0.632,-0.044
-0.125,1.28,1.825
-0.138,-2.194,0.156
-0.123,-0.612,1.461
-0.143,0.957,0.311
-0.126,1.275,1.574
-0.122,-2.227,-0.311
-0.124,-0.465,0.714
-0.116,-0.574,1.457
-0.122,-2.277,0.233
-0.131,1.227,2.244
-0.131,1.179,2.245
-0.129,-0.52,1.439
-0.136,0.925,2.253
-0.13,1.27,2.235
-0.132,1.128,2.243
-0.13,1.024,2.244
-0.125,-0.625,1.431
-0.125,-0.474,0.439
-0.13,-0.565,1.424
-0.135,-2.144,0.538
-0.13,1.074,2.243
-0.127,0.93,2.246
-0.127,-0.678,1.424
-0.13,0.974,2.242
-0.128,0.825,2.241
-0.131,0.875,2.243
-0.131,0.727,2.242
-0.13,0.679,2.244
-0.116,-2.206,0.65
-0.132,0.57,2.245
-0.13,0.623,2.242
-0.13,0.774,2.242
-0.123,1.274,1.374
-0.14,1.082,0.319
-0.14,0.481,2.251
-0.129,0.525,2.242
-0.127,0.476,2.241
-0.136,-2.143,0.067
-0.13,0.426,2.242
-0.119,1.277,1.775
-0.125,1.135,0.319
-0.132,0.73,-0.253
-0.129,0.327,2.241
-0.129,0.376,2.238
-0.129,0.225,2.238
-0.128,0.275,2.241
-0.127,-0.727,1.416
-0.128,0.125,2.238
-0.128,0.174,2.238
-0.121,0.828,-0.252
-0.128,0.077,2.242
-0.128,0.001,2.238
-0.13,1.279,2.178
-0.128,-0.074,2.239
-0.127,-0.777,1.416
-0.128,-0.126,2.233
-0.133,0.527,-0.251
-0.116,0.979,-0.248
-0.131,-2.145,-0.019
-0.132,-2.142,0.379
-0.128,-0.425,2.234
-0.126,-0.375,2.237
-0.127,-0.175,2.233
-0.138,-0.658,0.927
-0.127,-0.224,2.234
-0.126,-0.476,2.233
-0.127,-0.273,2.233
-0.127,-0.323,2.234
-0.128,-0.526,2.231
-0.12,1.278,1.729
-0.117,-2.272,0.129
-0.117,-2.271,0.324
-0.127,-0.577,2.234
-0.126,-0.624,2.23
-0.127,-0.674,2.227
-0.137,-0.637,1.794
-0.124,1.284,2.132
-0.118,-2.232,0.118
-0.126,-2.307,0.308
-0.122,-0.693,2.172
-0.121,-2.269,0.36
-0.122,1.232,0.656
-0.124,1.28,2.076
-0.123,-2.252,0.868
-0.125,-2.305,0.196
-0.122,-0.693,2.124
-0.127,-2.173,1.042
-0.12,1.282,2.032
-0.12,-2.183,0.808
-0.126,-2.18,0.963
-0.12,-0.69,2.078
